-44.233330	-34.6666700000	-87.4000000000
-44.233330	-33.7000000000	-87.5666700000
-44.433330	-34.0666700000	-87.9000000000
-44.400000	-34.3333300000	-87.3333400000
-46.000000	-33.0333300000	-88.1666600000
-44.433330	-34.0333300000	-87.8333400000
-46.000000	-33.4333300000	-88.3333400000
-45.600000	-34.4000000000	-88.0000000000
-43.400000	-33.2000000000	-87.9000000000
-44.866660	-34.4000000000	-88.0000000000
-45.033330	-34.0666700000	-87.9000000000
-45.266670	-35.6000000000	-87.5666700000
-44.700000	-33.4333300000	-87.8333400000
-45.766670	-34.7333300000	-87.7333400000
-45.200000	-34.7333300000	-87.6666600000
-45.033330	-34.7333300000	-87.6666600000
-44.700000	-31.9000000000	-87.7333400000
-45.700000	-32.4000000000	-87.7333400000
-46.066670	-33.3666600000	-87.9000000000
-44.400000	-33.6000000000	-87.7333400000
-44.066670	-35.0666700000	-87.8333400000
-44.066670	-33.5333300000	-88.0666700000
-44.000000	-32.0666700000	-87.9000000000
-46.000000	-32.8666600000	-87.4000000000
-50.433330	-31.4000000000	-86.3666700000
-56.233330	-30.0333300000	-83.5666700000
-59.166660	-29.9333300000	-82.0000000000
-60.366660	-29.0000000000	-81.5666700000
-62.533330	-25.1000000000	-81.5666700000
-63.200000	-21.2666700000	-82.4000000000
-59.366670	-17.0666700000	-85.2666700000
-53.233330	-16.5666700000	-89.9333300000
-42.533330	-12.8666700000	-94.0000000000
-28.500000	-13.5666700000	-94.1666600000
-17.766670	-6.6000000000	-90.3666700000
-11.500000	-4.3666700000	-85.8666700000
-5.000000	-0.7000000000	-79.5333300000
-4.733330	2.9000000000	-73.9333300000
-8.000000	7.9000000000	-70.2000000000
-11.866670	12.7000000000	-66.0000000000
-18.266670	19.0333300000	-62.1666700000
-23.500000	21.4333300000	-58.8666700000
-31.033330	22.2000000000	-57.6000000000
-39.366660	21.1000000000	-58.4333300000
-46.900000	18.6000000000	-62.5333300000
-50.766670	15.3666700000	-69.9333300000
-52.233330	8.8666700000	-77.2333300000
-52.400000	0.8666700000	-84.1000000000
-50.166670	-5.2333300000	-89.0666700000
-45.866660	-10.2000000000	-93.0000000000
-45.033330	-13.2000000000	-94.7666600000
-40.833330	-21.3666700000	-95.4333300000
-37.233330	-23.7000000000	-95.7666700000
-26.866660	-23.6666700000	-96.1000100000
-16.033330	-20.0666700000	-93.6666600000
-4.833330	-17.5000000000	-87.8333400000
0.700000	-10.5000000000	-81.7333400000
0.433330	-2.0666700000	-77.5000000000
-7.566670	11.6666700000	-76.6666600000
-23.333330	18.8666700000	-75.3666600000
-38.866660	22.5000000000	-70.5666700000
-53.700000	21.5333300000	-65.9000000000
-61.833340	14.0000000000	-62.2666700000
-67.000000	13.1000000000	-58.6000000000
-68.366660	8.5666700000	-57.6000000000
-62.000000	17.6666700000	-54.7333400000
-44.333330	24.2666700000	-46.1000000000
-25.033330	25.2333300000	-43.5666700000
-8.833330	17.5000000000	-51.0000000000
-0.033330	13.8333300000	-56.4000000000
2.733330	8.6666700000	-64.2666600000
2.566670	-0.8666700000	-75.7000000000
2.166670	-6.6000000000	-80.7000000000
1.733330	-8.9333300000	-80.8666600000
3.866670	-17.0000000000	-78.6000000000
7.733330	-23.7000000000	-70.9000000000
9.033330	-28.4000000000	-62.4333300000
9.600000	-30.6000000000	-52.8666700000
8.066670	-32.7000000000	-45.6666700000
7.666670	-34.5666700000	-40.7000000000
4.666670	-35.0000000000	-38.1666600000
0.933330	-36.5333300000	-30.7666700000
-5.166670	-36.7000000000	-25.1000000000
-11.733330	-35.4000000000	-19.7666700000
-13.033330	-44.9333300000	-27.0666700000
-10.900000	-50.7666700000	-41.4333300000
-7.500000	-53.0000000000	-58.0333400000
-1.200000	-44.4333300000	-69.8666700000
2.333330	-32.9333300000	-75.7000000000
4.033330	-17.8666700000	-79.1000000000
0.433330	-2.1666700000	-78.9333300000
-4.366670	6.7000000000	-76.6666600000
-10.366670	15.4333300000	-74.7666600000
-20.666670	19.0333300000	-76.4000000000
-28.733330	17.5000000000	-78.0666700000
-32.933330	16.8333300000	-79.1000000000
-34.566670	17.0666700000	-82.7333300000
-36.266670	15.3666700000	-87.5000000000
-40.733330	12.2666700000	-88.6666600000
-41.500000	8.5666700000	-90.0333300000
-35.233330	3.6000000000	-93.4000000000
-26.166670	-1.5000000000	-95.5333300000
-16.900000	-5.6666700000	-95.0333300000
