-34.430160	-2.4756900000	28.8674600000
-30.741210	-12.5553000000	24.9618600000
-30.214220	-16.6225100000	22.0751200000
-28.457580	-16.2688400000	21.7355000000
-30.038560	-3.0062000000	30.3957400000
-29.511560	13.0858000000	33.6221000000
-34.078830	30.7693200000	21.7355000000
-38.119100	33.0681800000	8.9998600000
-40.051410	31.1229900000	2.3773200000
-40.227070	26.3484400000	-3.2263600000
-40.402740	23.3422400000	-3.7357900000
-44.618670	15.2078200000	5.7734900000
-42.686370	0.1768400000	13.7545000000
-37.240780	-9.9027700000	15.6223900000
-33.200510	-18.5676900000	9.3394700000
-33.727500	-19.4518700000	6.7923400000
-35.132810	-17.6835200000	7.4715800000
-30.214220	-20.5128800000	13.2450700000
-23.363320	-17.5066800000	25.9807100000
-23.011990	-7.2502400000	34.4711500000
-17.039420	1.9451900000	40.2446400000
-15.282770	19.6287000000	39.5654000000
-13.350470	31.4766600000	35.6598100000
-18.093400	41.9099300000	28.3580400000
-24.768630	44.3856200000	18.1695200000
-34.781490	40.3184200000	9.8489000000
-37.240780	34.3060200000	1.0188500000
-37.767770	25.9947700000	-0.1698100000
-39.700080	18.3908600000	-0.3396200000
-40.578400	11.8479600000	1.8678900000
-42.510710	6.0124000000	4.4150200000
-40.929730	-3.3598700000	7.6413900000
-38.119100	-9.3722600000	12.0564100000
-31.795200	-18.2140200000	11.7167900000
-28.633240	-20.3360400000	13.0752600000
-27.754920	-21.5738900000	10.1885200000
-27.403590	-22.6349000000	5.7734900000
-26.525270	-22.1044000000	-0.8490400000
-26.349610	-20.8665500000	-4.7546400000
-25.295630	-20.1592100000	-10.1885200000
-23.538990	-20.8665500000	-8.8300500000
-20.552690	-23.5190800000	-1.8678900000
-16.512420	-26.5252700000	7.1319600000
-12.999140	-27.2326100000	13.9243000000
-11.418170	-22.8117400000	23.2637800000
-13.526130	-11.8479600000	33.1126800000
-20.728360	0.3536700000	34.3013400000
-31.970860	9.1954300000	27.1693800000
-35.835470	11.6711200000	21.3958800000
-36.538130	12.7321300000	21.3958800000
-34.605820	12.9089700000	22.5845400000
-33.903160	12.5553000000	23.2637800000
-34.430160	14.1468100000	23.4335900000
-33.551840	13.2626400000	22.9241600000
-34.605820	13.6163100000	23.2637800000
-33.903160	13.2626400000	22.5845400000
-33.727500	14.5004800000	25.8109100000
-32.322190	-2.4756900000	29.8863100000
-33.903160	-7.2502400000	24.9618600000
-43.037700	-3.7135400000	10.6979400000
-44.443010	-1.9451900000	4.9244500000
-44.267340	-0.3536700000	3.0565500000
-43.916020	-0.7073400000	12.2262200000
-36.713790	-0.5305100000	27.3391900000
-28.457580	7.4270800000	34.3013400000
-30.038560	19.2750300000	33.4522900000
-30.214220	30.7693200000	24.7920600000
-36.889450	34.6596900000	14.6035400000
-38.470430	28.8241300000	4.9244500000
-39.348750	24.0495800000	1.0188500000
-41.456720	21.5738900000	-1.3584700000
-44.794340	11.1406100000	8.9998600000
-40.227070	0.8841800000	19.8676100000
-34.781490	-11.3174500000	22.0751200000
-31.092540	-17.8603500000	17.8299000000
-32.146530	-19.9823700000	11.7167900000
-23.890310	-21.2202200000	-7.1319600000
-21.606680	-20.3360400000	-5.6036800000
-17.566410	-26.5252700000	6.1131100000
-13.350470	-25.4642600000	18.6789500000
-18.971720	-10.9637800000	32.9428700000
-23.890310	7.0734100000	36.6786600000
-29.160230	22.2812300000	31.5844000000
-31.443870	33.4218400000	22.9241600000
-34.605820	37.3122200000	13.4148800000
-37.416450	40.4952500000	0.5094300000
-40.578400	36.6048800000	-4.9244500000
-43.213360	31.4766600000	0.0000000000
-46.726640	25.1105900000	8.1508100000
-44.267340	10.6101100000	18.3393300000
-38.821760	-4.0672100000	23.2637800000
-32.849180	-17.1530100000	21.5656900000
-25.119960	-22.4580700000	18.5091400000
-27.754920	-13.4394700000	30.2259300000
-28.281920	6.8965700000	36.1692300000
-30.565550	22.2812300000	31.2447800000
-29.335900	38.3732300000	21.5656900000
-30.214220	39.6110800000	10.8677500000
-33.551840	38.7269000000	7.6413900000
-35.484140	27.9399500000	16.9808600000
-29.335900	4.0672100000	32.4334400000
-24.944300	-12.7321300000	30.9051600000
-27.579260	-1.5915200000	33.7919100000
-31.970860	21.9275600000	30.2259300000
-33.024850	29.0009700000	18.6789500000
-36.186800	23.6959100000	18.3393300000
-32.497850	4.0672100000	30.7353600000
-17.566410	-15.2078200000	29.2070800000
-14.053130	-26.5252700000	17.6601000000
-13.701800	-25.4642600000	18.3393300000
-21.431020	-1.4146800000	35.9994200000
-27.227930	19.9823700000	32.7730600000
-33.551840	28.4704600000	20.8864600000
-34.957150	29.5314700000	16.4714300000
-34.605820	9.7259300000	30.0561200000
-23.890310	-14.8541500000	28.1882300000
-20.904020	-19.9823700000	22.9241600000
-19.850040	-21.0433800000	26.3203300000
-17.215080	-6.3660700000	36.3390400000
-15.985430	3.7135400000	38.8861700000
-15.634100	-1.2378500000	38.5465500000
-21.431020	1.7683500000	37.6975100000
-28.457580	9.5491000000	33.2824900000
-34.078830	21.5738900000	26.8297600000
-35.835470	31.4766600000	16.9808600000
-36.362460	32.7145000000	11.0375600000
-38.470430	32.0071600000	9.6790900000
-39.524410	28.4704600000	7.9810000000
-42.159380	22.6349000000	6.7923400000
-43.213360	14.1468100000	9.1696600000
-43.213360	12.7321300000	12.2262200000
-41.456720	10.9637800000	14.6035400000
-40.051410	12.7321300000	15.9620100000
-41.632390	17.1530100000	15.1129700000
-38.470430	21.3970500000	16.4714300000
-39.348750	25.4642600000	12.5658400000
-36.538130	35.7207000000	7.4715800000
-28.457580	41.0257600000	5.7734900000
-28.633240	44.0319600000	4.2452100000
-25.471290	48.9833400000	-3.9056000000
-19.850040	54.9957400000	-8.9998600000
-18.796050	55.3494000000	-3.9056000000
-19.147380	52.5200400000	7.3017700000
-18.269060	45.6234700000	22.4147300000
-18.444730	36.2512100000	32.7730600000
-18.444730	22.4580700000	38.2069400000
-16.863750	7.4270800000	39.7352100000
-15.107110	-1.0610100000	40.0748300000
-13.877460	-9.0185900000	37.5277000000
-12.647810	-11.3174500000	37.0182700000
-14.404450	-12.3784600000	35.3201900000
-17.566410	-18.0371900000	32.2636300000
-20.377030	-20.5128800000	26.1505200000
-23.187660	-21.9275600000	21.3958800000
-28.808910	-20.8665500000	15.2827700000
-27.579260	-20.6897100000	13.7545000000
-29.862890	-20.8665500000	11.5469800000
-35.659810	-16.0920000000	4.5848300000
-38.997430	-8.1344200000	-7.8112000000
-37.240780	1.4146800000	-18.6789500000
-35.659810	1.9451900000	-20.5468400000
-37.240780	-3.8903700000	-14.2639200000
-34.430160	-9.5491000000	-11.8866000000
-35.308480	-11.1406100000	-9.3394700000
-37.943440	-14.1468100000	-3.0565500000
-35.835470	-17.3298500000	4.0754100000
-31.443870	-20.3360400000	5.2640700000
-26.525270	-22.1044000000	4.2452100000
-23.890310	-24.0495800000	3.7357900000
-17.566410	-25.8179300000	5.4338800000
-8.783200	-27.9399500000	9.8489000000
1.405310	-26.5252700000	7.8112000000
11.418170	-22.1044000000	0.5094300000
17.039420	-17.1530100000	-1.8678900000
17.390740	-16.4456700000	-1.1886600000
21.958010	-11.4942900000	-2.2075100000
27.754920	-6.3660700000	-4.4150200000
31.092540	1.9451900000	-4.9244500000
31.092540	12.2016300000	-6.9621500000
33.376170	16.2688400000	-8.8300500000
31.443870	15.7383300000	-12.7356500000
27.754920	15.5614900000	-19.6978000000
24.417310	14.3236500000	-24.6222500000
21.431020	16.2688400000	-27.1693800000
19.850040	16.4456700000	-29.0372700000
16.336760	20.6897100000	-32.0938300000
11.066840	27.4094500000	-35.8296100000
7.553560	32.7145000000	-35.1503800000
7.904880	37.3122200000	-34.4711500000
8.958870	41.5562600000	-30.7353600000
9.837190	44.9161300000	-26.4901400000
13.877460	46.1539800000	-23.6034000000
16.161090	48.4528400000	-15.2827700000
20.552690	47.2149900000	-8.9998600000
24.944300	42.7941100000	3.0565500000
26.525270	37.6658900000	13.0752600000
23.714650	28.4704600000	24.9618600000
