-0.415600	-0.3192700000	0.2000000000
-0.415600	-0.3192700000	0.2000000000
-0.414680	-0.3201800000	0.1990800000
-0.415600	-0.3201800000	0.2000000000
-0.415600	-0.3192700000	0.1990800000
-0.415600	-0.3201800000	0.2000000000
-0.414680	-0.3201800000	0.2000000000
-0.414680	-0.3192700000	0.1990800000
-0.416510	-0.3211000000	0.2000000000
-0.414680	-0.3211000000	0.2009200000
-0.418350	-0.3174300000	0.1972500000
-0.410090	-0.3128400000	0.1981700000
-0.311930	-0.2623900000	0.1779800000
-0.219270	-0.1807300000	0.1504600000
-0.166970	-0.1513800000	0.0889900000
-0.159630	-0.1972500000	-0.0146800000
-0.194500	-0.2330300000	-0.1578000000
-0.263300	-0.2256900000	-0.2844000000
-0.348620	-0.1633000000	-0.3871600000
-0.463300	-0.1045900000	-0.4403700000
-0.588070	-0.1036700000	-0.4367000000
-0.697250	-0.1183500000	-0.3945000000
-0.763300	-0.1513800000	-0.3385300000
-0.802750	-0.2128400000	-0.2486200000
-0.812840	-0.2660600000	-0.1642200000
-0.790830	-0.3192700000	-0.0880700000
-0.744040	-0.3642200000	-0.0119300000
-0.686240	-0.3926600000	0.0357800000
-0.639450	-0.4192700000	0.0027500000
-0.583490	-0.4348600000	-0.0807300000
-0.492660	-0.4110100000	-0.1981700000
-0.411010	-0.3440400000	-0.3027500000
-0.364220	-0.2623900000	-0.3706400000
-0.330280	-0.1495400000	-0.4229400000
-0.345870	-0.0137600000	-0.4587200000
-0.423850	0.1311900000	-0.4623900000
-0.546790	0.2256900000	-0.4302800000
-0.721100	0.2541300000	-0.3559600000
-0.878900	0.1853200000	-0.2495400000
-0.962390	0.0522900000	-0.1486200000
-0.966970	-0.0963300000	-0.0770600000
-0.911930	-0.2449500000	-0.0348600000
-0.787160	-0.3834900000	-0.0339400000
-0.617430	-0.4587200000	-0.0789000000
-0.419270	-0.4559600000	-0.1183500000
-0.288990	-0.4100900000	-0.0926600000
-0.200920	-0.3422000000	-0.0678900000
-0.094500	-0.1743100000	-0.0266100000
-0.076150	-0.0559600000	0.0146800000
-0.077980	0.0091700000	0.0321100000
-0.082570	0.0532100000	0.0238500000
-0.097250	0.1201800000	0.0165100000
-0.126610	0.1752300000	0.0541300000
-0.143120	0.1623900000	0.1174300000
-0.142200	0.0990800000	0.1697200000
-0.174310	0.1275200000	0.2055000000
-0.192660	0.1678900000	0.2045900000
-0.225690	0.2284400000	0.1935800000
-0.214680	0.2715600000	0.1275200000
-0.193580	0.2917400000	0.0302800000
-0.198170	0.3055000000	-0.0789000000
-0.259630	0.2990800000	-0.2486200000
-0.367890	0.2339400000	-0.3963300000
-0.488990	0.1091700000	-0.4834900000
-0.600000	-0.0192700000	-0.4963300000
-0.695410	-0.1449500000	-0.4477100000
-0.780730	-0.2578000000	-0.3302800000
-0.835780	-0.3137600000	-0.1798200000
-0.841280	-0.3422000000	-0.0403700000
-0.800000	-0.3550500000	0.0880700000
-0.756880	-0.3119300000	0.2110100000
-0.721100	-0.2293600000	0.3018300000
-0.716510	-0.0963300000	0.3559600000
-0.735780	0.0486200000	0.3495400000
-0.744040	0.1367000000	0.3201800000
-0.757800	0.2009200000	0.2743100000
-0.771560	0.2449500000	0.2220200000
-0.817430	0.2385300000	0.1789000000
-0.868810	0.2165100000	0.1146800000
-0.933030	0.1394500000	0.0018300000
-0.958720	-0.0587200000	-0.0880700000
-0.887160	-0.2596300000	-0.1293600000
-0.727520	-0.4293600000	-0.0495400000
-0.522020	-0.4798200000	0.0247700000
-0.353210	-0.4357800000	0.0779800000
-0.223850	-0.3431200000	0.1009200000
-0.123850	-0.2128400000	0.0770600000
-0.086240	-0.1293600000	0.0522900000
-0.073390	-0.1183500000	0.0027500000
-0.068810	-0.0963300000	-0.1091700000
-0.094500	-0.0467900000	-0.2321100000
-0.135780	0.0752300000	-0.2917400000
-0.181650	0.1871600000	-0.2816500000
-0.231190	0.2798200000	-0.2385300000
-0.288070	0.3495400000	-0.1761500000
-0.332110	0.3834900000	-0.1275200000
-0.367890	0.4045900000	-0.0651400000
-0.389910	0.4110100000	-0.0220200000
-0.409170	0.4128400000	-0.0963300000
-0.400000	0.3559600000	-0.2504600000
-0.364220	0.1724800000	-0.4183500000
-0.323850	-0.0550500000	-0.4578000000
-0.224770	-0.2000000000	-0.3568800000
-0.164220	-0.2724800000	-0.2275200000
-0.159630	-0.3045900000	-0.1504600000
-0.115600	-0.2522900000	-0.0412800000
-0.089910	-0.1504600000	0.0578000000
-0.111010	-0.0211000000	0.1541300000
-0.156880	0.0889900000	0.1990800000
-0.197250	0.1605500000	0.2165100000
-0.312840	0.2431200000	0.2605500000
-0.433940	0.2302800000	0.3275200000
-0.489910	0.2256900000	0.3422000000
-0.531190	0.2247700000	0.3431200000
-0.626610	0.1990800000	0.3458700000
-0.725690	0.1477100000	0.3330300000
-0.791740	0.0972500000	0.3128400000
-0.834860	0.0587200000	0.2853200000
-0.853210	0.0302800000	0.2724800000
-0.847710	0.0440400000	0.2743100000
-0.871560	-0.0302800000	0.2513800000
-0.877060	-0.2027500000	0.1779800000
-0.785320	-0.3825700000	0.0247700000
-0.640370	-0.4578000000	-0.0587200000
-0.505500	-0.4733900000	-0.0798200000
-0.433030	-0.4660600000	-0.0761500000
-0.389910	-0.4568800000	-0.0834900000
-0.394500	-0.4587200000	-0.0834900000
-0.507340	-0.4770600000	-0.0302800000
-0.713760	-0.4091700000	0.0871600000
-0.833030	-0.2275200000	0.2137600000
-0.795410	0.0266100000	0.3201800000
-0.608260	0.1642200000	0.3660600000
-0.435780	0.2082600000	0.3403700000
-0.316510	0.2284400000	0.2724800000
-0.216510	0.2018300000	0.1972500000
-0.100000	0.0458700000	0.1018300000
-0.131190	-0.2724800000	0.0082600000
-0.212840	-0.3669700000	0.0146800000
-0.253210	-0.3981700000	0.0293600000
-0.350460	-0.4651400000	-0.0733900000
-0.593580	-0.4752300000	-0.0917400000
-0.668810	-0.4091700000	-0.2211000000
-0.713760	-0.3770600000	-0.2412800000
-0.744950	-0.2990800000	-0.3174300000
-0.656880	-0.1623900000	-0.4513800000
-0.533940	0.1091700000	-0.4834900000
-0.430280	0.3018300000	-0.3578000000
-0.383490	0.3642200000	-0.2495400000
-0.400000	0.3972500000	-0.1770600000
-0.401830	0.3935800000	-0.1862400000
-0.376150	0.3211000000	-0.3036700000
-0.329360	0.0981700000	-0.4403700000
-0.254130	-0.1431200000	-0.4100900000
-0.254130	-0.3357800000	-0.2559600000
-0.287160	-0.4394500000	-0.0559600000
-0.309170	-0.4275200000	0.0706400000
-0.233940	-0.3412800000	0.1348600000
-0.193580	-0.3045900000	0.1284400000
-0.124770	-0.2522900000	0.0614700000
-0.111930	-0.2156000000	0.0844000000
-0.096330	-0.1266100000	0.1403700000
-0.145870	0.0119300000	0.2275200000
-0.238530	0.1321100000	0.2935800000
-0.324770	0.2201800000	0.3055000000
-0.349540	0.2651400000	0.2825700000
-0.289910	0.2972500000	0.2055000000
-0.245870	0.3238500000	0.1036700000
-0.227520	0.3339400000	0.0018300000
-0.206420	0.3165100000	-0.0945000000
-0.217430	0.2743100000	-0.2348600000
-0.286240	0.1834900000	-0.3889900000
-0.425690	0.0467900000	-0.4926600000
-0.687160	-0.1422000000	-0.4559600000
-0.855960	-0.2935800000	-0.2073400000
-0.884400	-0.3073400000	-0.0477100000
-0.916510	-0.2357800000	0.0623900000
-0.931190	-0.1614700000	0.1146800000
-0.923850	-0.1055000000	0.1678900000
-0.907340	0.0146800000	0.2091700000
-0.868810	0.1357800000	0.2211000000
-0.858720	0.1954100000	0.1880700000
-0.885320	0.1972500000	0.1302800000
-0.916510	0.1844000000	0.0192700000
-0.937610	0.1284400000	-0.0899100000
-0.936700	0.0385300000	-0.1752300000
-0.903670	-0.0889900000	-0.2541300000
-0.814680	-0.2311900000	-0.3128400000
-0.582570	-0.4284400000	-0.2789000000
-0.275230	-0.4284400000	-0.1422000000
-0.140370	-0.3183500000	-0.0477100000
-0.084400	-0.1972500000	0.0247700000
-0.074310	-0.0559600000	0.0899100000
-0.095410	0.0302800000	0.1348600000
-0.160550	0.1504600000	0.1834900000
-0.221100	0.2247700000	0.2000000000
-0.217430	0.2018300000	0.2137600000
-0.188990	0.1789000000	0.1963300000
-0.195410	0.1633000000	0.2137600000
-0.239450	0.1908300000	0.2440400000
-0.270640	0.2082600000	0.2587200000
-0.287160	0.2348600000	0.2513800000
-0.297250	0.2697200000	0.2247700000
-0.322020	0.2908300000	0.2211000000
-0.354130	0.3275200000	0.1990800000
-0.357800	0.3284400000	0.1990800000
-0.301830	0.2733900000	0.2293600000
-0.228440	0.2009200000	0.2293600000
-0.142200	0.0752300000	0.2000000000
-0.118350	-0.1431200000	0.1651400000
-0.226610	-0.3770600000	0.0935800000
-0.471560	-0.4981700000	-0.0770600000
-0.629360	-0.4376100000	-0.2275200000
-0.744040	-0.3091700000	-0.3174300000
-0.841280	-0.2137600000	-0.2926600000
-0.933030	-0.1137600000	-0.1945000000
-0.973390	-0.0440400000	-0.0578000000
-0.972480	0.0110100000	0.0201800000
-0.957800	0.1110100000	-0.0146800000
-0.936700	0.1568800000	-0.1009200000
-0.899080	0.1871600000	-0.1825700000
-0.880730	0.1559600000	-0.2486200000
-0.805500	0.2174300000	-0.3045900000
-0.723850	0.2477100000	-0.3477100000
-0.670640	0.2458700000	-0.3798200000
-0.655050	0.1917400000	-0.4211000000
-0.692660	0.1247700000	-0.4339400000
-0.767890	0.0100900000	-0.4174300000
-0.806420	-0.1321100000	-0.3807300000
-0.757800	-0.3192700000	-0.3174300000
-0.664220	-0.4311900000	-0.2431200000
-0.568810	-0.4715600000	-0.2027500000
-0.528440	-0.4743100000	-0.1945000000
-0.578900	-0.4752300000	-0.1614700000
-0.530280	-0.4752300000	-0.1697200000
-0.476150	-0.4752300000	-0.1733900000
