0.467070	4.5293400000	9.6766500000
0.565270	4.8383200000	9.6239500000
0.534130	4.8191600000	9.6790400000
0.531740	4.6299400000	9.6431100000
0.526950	4.6155700000	9.7461100000
0.522160	-9.7053900000	0.9509000000
4.898200	-0.5173700000	9.4754500000
4.998800	-0.4574900000	9.4850300000
10.062280	-0.0694600000	1.5952100000
10.083830	0.1485000000	1.6790400000
9.885030	1.9065900000	1.9880200000
9.791620	1.9616800000	2.1676600000
0.249100	-9.7173700000	0.3952100000
0.462280	-9.6574900000	1.3389200000
-0.098200	-9.6479000000	1.0131700000
-9.549700	0.0215600000	0.8383200000
-9.518560	0.0215600000	0.9125700000
-9.544910	0.0455100000	0.8646700000
0.316170	8.8359300000	5.3413200000
0.112570	8.8838300000	5.3844300000
-0.043110	5.5544900000	9.0730500000
-0.198800	5.4419200000	9.1281400000
0.637130	-1.7245500000	-8.9365300000
0.742510	-1.6934100000	-8.8479000000
6.749700	-0.3305400000	-6.7185600000
6.797600	-0.4000000000	-6.6802400000
10.031140	-0.3041900000	0.4431100000
9.949700	-0.2754500000	0.4311400000
0.273050	-0.4000000000	-9.2598800000
0.222750	-0.3161700000	-9.0970100000
-9.633530	-0.2970100000	1.3461100000
